Product_ID,Product_Name,Category,Subcategory,Brand,Supplier_ID,Unit_Cost_INR,Selling_Price_INR,Profit_Margin_Percent,Weight_Kg,Warranty_Months,GST_Rate,Launch_Date,Reorder_Level,Product_Status
PRD02866,Allen Solly Jeans 2866,Fashion,Jeans,Allen Solly,SUP0479,5795,8344.8,44,34.91,36,5,2024-04-13,186,Active
PRD02867,Whirlpool Refrigerator 2867,Home Appliances,Refrigerator,Whirlpool,SUP0494,55041,72103.71,31,32.25,24,28,2019-04-24,178,Active
PRD02868,Nivea Cream 2868,Beauty,Cream,Nivea,SUP0211,2526,2980.68,18,10.58,24,12,2022-08-20,296,Active
PRD02869,Funskool Puzzle 2869,Toys,Puzzle,Funskool,SUP0236,11963,15073.38,26,23.81,0,12,2025-01-01,83,Active
PRD02870,Urban Ladder Chair 2870,Furniture,Chair,Urban Ladder,SUP0174,38160,46936.8,23,37.21,24,12,2024-04-27,25,Active
PRD02871,Nike Football 2871,Sports,Football,Nike,SUP0442,14574,18071.76,24,27.33,36,12,2020-11-13,246,Active
PRD02872,LG Microwave 2872,Home Appliances,Microwave,LG,SUP0272,79176,99761.76,26,11.06,0,12,2022-10-10,197,Active
PRD02873,Lego Action Figure 2873,Toys,Action Figure,Lego,SUP0301,10970,13822.2,26,15.77,12,28,2020-12-05,249,Active
PRD02874,Dettol Sanitizer 2874,Healthcare,Sanitizer,Dettol,SUP0405,6727,7803.32,16,19.23,0,28,2024-12-07,96,Active
PRD02875,Lego Puzzle 2875,Toys,Puzzle,Lego,SUP0239,4932,7102.08,44,20.01,36,18,2019-01-09,174,Active
PRD02876,Hamleys Board Game 2876,Toys,Board Game,Hamleys,SUP0306,10500,14910.0,42,12.42,6,5,2022-02-14,161,Active
PRD02877,IKEA Wardrobe 2877,Furniture,Wardrobe,IKEA,SUP0290,70390,96434.3,37,20.44,36,18,2020-10-07,178,Active
PRD02878,McGraw Hill Business 2878,Books,Business,McGraw Hill,SUP0433,1376,1953.92,42,4.89,6,28,2020-03-29,157,Active
PRD02879,Lakme Face Wash 2879,Beauty,Face Wash,Lakme,SUP0231,1102,1377.5,25,24.71,6,18,2020-10-21,200,Active
PRD02880,Omron BP Monitor 2880,Healthcare,BP Monitor,Omron,SUP0162,7490,9886.8,32,30.21,24,18,2023-04-03,36,Active
PRD02881,LG AC 2881,Home Appliances,AC,LG,SUP0308,4014,5659.74,41,5.98,0,28,2021-09-12,187,Active
PRD02882,Urban Ladder Table 2882,Furniture,Table,Urban Ladder,SUP0309,83561,116149.79,39,34.62,24,18,2021-07-15,252,Active
PRD02883,Aashirvaad Oil 2883,Grocery,Oil,Aashirvaad,SUP0145,1635,2092.8,28,11.94,0,28,2021-02-11,140,Active
PRD02884,Accu-Chek Thermometer 2884,Healthcare,Thermometer,Accu-Chek,SUP0393,340,421.6,24,29.46,12,12,2022-08-22,300,Active
PRD02885,Yonex Cricket 2885,Sports,Cricket,Yonex,SUP0338,14286,20714.7,45,22.15,12,12,2022-05-06,43,Active
PRD02886,L'Oreal Serum 2886,Beauty,Serum,L'Oreal,SUP0227,2966,3796.48,28,0.26,24,5,2022-08-05,134,Active
PRD02887,Dettol Thermometer 2887,Healthcare,Thermometer,Dettol,SUP0224,11525,16480.75,43,2.41,36,5,2023-06-04,271,Active
PRD02888,IKEA Wardrobe 2888,Furniture,Wardrobe,IKEA,SUP0200,2691,3444.48,28,8.02,12,5,2019-12-25,283,Active
PRD02889,Sony Mobile 2889,Electronics,Mobile,Sony,SUP0374,108793,150134.34,38,36.55,12,18,2021-11-03,50,Active
PRD02890,Nike Cycling 2890,Sports,Cycling,Nike,SUP0361,12681,14709.96,16,11.8,6,18,2020-02-06,47,Active
PRD02891,Adidas Football 2891,Sports,Football,Adidas,SUP0117,12921,17572.56,36,31.42,0,5,2022-01-29,149,Active
PRD02892,Bosch Refrigerator 2892,Home Appliances,Refrigerator,Bosch,SUP0414,69644,100983.8,45,36.7,0,18,2024-06-23,32,Active
PRD02893,Yonex Cycling 2893,Sports,Cycling,Yonex,SUP0291,6484,7456.6,15,0.42,24,18,2020-09-04,132,Active
PRD02894,Urban Ladder Chair 2894,Furniture,Chair,Urban Ladder,SUP0441,13650,17745.0,30,36.61,6,28,2021-06-20,253,Active
PRD02895,Pearson Children 2895,Books,Children,Pearson,SUP0393,318,378.42,19,25.75,36,28,2021-10-24,72,Active
PRD02896,Lego Action Figure 2896,Toys,Action Figure,Lego,SUP0147,8931,10806.51,21,35.74,24,12,2022-07-30,97,Active
PRD02897,Godrej Chair 2897,Furniture,Chair,Godrej,SUP0469,6243,8740.2,40,7.51,36,5,2020-11-26,73,Active
PRD02898,L'Oreal Shampoo 2898,Beauty,Shampoo,L'Oreal,SUP0273,2995,4163.05,39,3.99,24,5,2021-08-08,272,Active
PRD02899,Puma T-Shirt 2899,Fashion,T-Shirt,Puma,SUP0223,3860,4554.8,18,32.33,6,28,2022-12-28,297,Active
PRD02900,IKEA Wardrobe 2900,Furniture,Wardrobe,IKEA,SUP0068,47385,68708.25,45,13.1,24,18,2020-12-02,72,Active
PRD02901,Lego Remote Control 2901,Toys,Remote Control,Lego,SUP0305,11795,15333.5,30,34.85,0,12,2024-04-15,109,Active
PRD02902,McGraw Hill Academic 2902,Books,Academic,McGraw Hill,SUP0087,593,723.46,22,35.38,24,5,2021-03-29,76,Active
PRD02903,IFB AC 2903,Home Appliances,AC,IFB,SUP0070,38147,54168.74,42,27.36,24,18,2021-08-31,153,Active
PRD02904,Sony Mobile 2904,Electronics,Mobile,Sony,SUP0410,44590,57075.2,28,10.45,6,18,2021-12-14,85,Discontinued
PRD02905,Bosch Mixer 2905,Home Appliances,Mixer,Bosch,SUP0421,22915,31851.85,39,25.27,24,28,2019-10-22,275,Active
PRD02906,Dr Morepen First Aid 2906,Healthcare,First Aid,Dr Morepen,SUP0222,4402,5414.46,23,28.17,36,28,2020-01-10,93,Active
PRD02907,Bosch Refrigerator 2907,Home Appliances,Refrigerator,Bosch,SUP0252,49209,70368.87,43,2.7,6,28,2019-11-21,101,Active
PRD02908,Yonex Cricket 2908,Sports,Cricket,Yonex,SUP0192,3976,4810.96,21,27.04,0,28,2022-12-20,300,Active
PRD02909,Dove Face Wash 2909,Beauty,Face Wash,Dove,SUP0434,870,1183.2,36,35.38,12,5,2023-03-28,232,Active
PRD02910,Urban Ladder Bed 2910,Furniture,Bed,Urban Ladder,SUP0048,82682,106659.78,29,36.92,24,28,2024-03-17,83,Active
PRD02911,Boat Laptop 2911,Electronics,Laptop,Boat,SUP0203,64504,87080.4,35,5.0,6,12,2020-07-01,75,Active
PRD02912,Levis Shoes 2912,Fashion,Shoes,Levis,SUP0336,5033,6593.23,31,17.84,24,5,2019-05-09,267,Active
PRD02913,Accu-Chek First Aid 2913,Healthcare,First Aid,Accu-Chek,SUP0427,1114,1470.48,32,10.17,36,18,2022-10-17,213,Active
PRD02914,Nike Cycling 2914,Sports,Cycling,Nike,SUP0414,9443,13031.34,38,23.92,6,5,2024-05-12,148,Active
PRD02915,Boat Mobile 2915,Electronics,Mobile,Boat,SUP0411,20666,27072.46,31,1.9,12,28,2020-08-24,249,Active
PRD02916,Nike Cricket 2916,Sports,Cricket,Nike,SUP0451,2156,2544.08,18,37.19,0,28,2020-02-27,135,Active
PRD02917,L'Oreal Cream 2917,Beauty,Cream,L'Oreal,SUP0423,1458,2070.36,42,15.05,24,18,2023-11-22,177,Active
PRD02918,Durian Chair 2918,Furniture,Chair,Durian,SUP0492,70264,96964.32,38,29.39,0,18,2022-07-05,154,Active
PRD02919,Nestle Spices 2919,Grocery,Spices,Nestle,SUP0263,192,232.32,21,25.21,12,18,2024-12-30,73,Active
PRD02920,Allen Solly T-Shirt 2920,Fashion,T-Shirt,Allen Solly,SUP0004,5334,7094.22,33,30.93,6,12,2021-04-08,123,Active
PRD02921,Nestle Oil 2921,Grocery,Oil,Nestle,SUP0381,140,177.8,27,27.95,6,12,2021-03-31,208,Active
PRD02922,L'Oreal Cream 2922,Beauty,Cream,L'Oreal,SUP0287,1826,2245.98,23,26.72,12,5,2023-01-22,92,Active
PRD02923,Cosco Football 2923,Sports,Football,Cosco,SUP0418,11988,17382.6,45,26.42,6,5,2023-05-02,179,Active
PRD02924,Funskool Board Game 2924,Toys,Board Game,Funskool,SUP0090,8425,11121.0,32,20.62,36,5,2022-11-19,252,Active
PRD02925,Puma Cycling 2925,Sports,Cycling,Puma,SUP0500,2590,3341.1,29,25.79,6,12,2023-01-04,289,Active
PRD02926,Lego Educational 2926,Toys,Educational,Lego,SUP0400,11088,16077.6,45,32.05,24,12,2020-09-04,174,Active
PRD02927,Urban Ladder Wardrobe 2927,Furniture,Wardrobe,Urban Ladder,SUP0369,21601,29377.36,36,4.76,24,18,2019-12-24,69,Active
PRD02928,IFB Mixer 2928,Home Appliances,Mixer,IFB,SUP0106,32793,40991.25,25,30.87,36,28,2021-04-26,298,Active
PRD02929,Tata Oil 2929,Grocery,Oil,Tata,SUP0446,2460,3517.8,43,28.4,6,18,2022-08-14,32,Active
PRD02930,McGraw Hill Novel 2930,Books,Novel,McGraw Hill,SUP0242,997,1306.07,31,27.44,24,28,2023-01-28,178,Active
PRD02931,Mamaearth Face Wash 2931,Beauty,Face Wash,Mamaearth,SUP0145,636,737.76,16,37.27,24,28,2021-10-03,26,Active
PRD02932,Havells Microwave 2932,Home Appliances,Microwave,Havells,SUP0283,29741,38960.71,31,9.23,6,12,2023-12-24,266,Active
PRD02933,McGraw Hill Novel 2933,Books,Novel,McGraw Hill,SUP0475,1660,2307.4,39,28.3,12,5,2023-07-10,39,Active
PRD02934,Aashirvaad Snacks 2934,Grocery,Snacks,Aashirvaad,SUP0402,308,412.72,34,16.68,6,18,2022-01-06,117,Discontinued
PRD02935,Mattel Puzzle 2935,Toys,Puzzle,Mattel,SUP0394,4531,6479.33,43,30.1,12,18,2020-04-24,190,Active
PRD02936,Funskool Remote Control 2936,Toys,Remote Control,Funskool,SUP0478,6596,9564.2,45,11.48,0,18,2021-09-20,127,Active
PRD02937,IFB Mixer 2937,Home Appliances,Mixer,IFB,SUP0348,61682,77102.5,25,18.41,24,12,2022-01-04,225,Active
PRD02938,Durian Bed 2938,Furniture,Bed,Durian,SUP0431,54392,72885.28,34,17.06,12,18,2024-12-09,76,Active
PRD02939,Durian Bed 2939,Furniture,Bed,Durian,SUP0301,43377,49883.55,15,35.02,0,5,2021-12-30,28,Active
PRD02940,Allen Solly Jeans 2940,Fashion,Jeans,Allen Solly,SUP0414,4069,5615.22,38,25.61,36,5,2021-05-07,159,Active
PRD02941,IFB Microwave 2941,Home Appliances,Microwave,IFB,SUP0382,4301,5935.38,38,3.77,6,5,2021-07-17,218,Active
PRD02942,Dettol Supplements 2942,Healthcare,Supplements,Dettol,SUP0030,12376,15098.72,22,29.48,6,28,2019-06-21,152,Active
PRD02943,HP Headphones 2943,Electronics,Headphones,HP,SUP0007,84157,100988.4,20,21.59,24,28,2023-10-26,91,Active
PRD02944,Lego Remote Control 2944,Toys,Remote Control,Lego,SUP0179,6070,8740.8,44,28.56,24,18,2021-04-23,24,Active
PRD02945,Lego Remote Control 2945,Toys,Remote Control,Lego,SUP0485,7789,10281.48,32,18.33,24,18,2022-10-19,268,Active
PRD02946,Allen Solly Shoes 2946,Fashion,Shoes,Allen Solly,SUP0416,1686,2292.96,36,13.5,6,5,2020-04-29,145,Active
PRD02947,Samsung Headphones 2947,Electronics,Headphones,Samsung,SUP0220,67088,86543.52,29,35.3,24,12,2023-06-04,82,Active
PRD02948,Allen Solly Shirt 2948,Fashion,Shirt,Allen Solly,SUP0336,5132,7082.16,38,32.32,36,12,2022-04-16,255,Active
PRD02949,Nivea Soap 2949,Beauty,Soap,Nivea,SUP0359,1399,1902.64,36,23.42,24,18,2024-07-21,93,Active
PRD02950,Whirlpool Microwave 2950,Home Appliances,Microwave,Whirlpool,SUP0422,18852,26015.76,38,24.08,6,28,2023-04-28,234,Active
PRD02951,Cosco Cycling 2951,Sports,Cycling,Cosco,SUP0189,9559,12331.11,29,31.8,24,28,2024-07-24,242,Active
PRD02952,Dove Soap 2952,Beauty,Soap,Dove,SUP0421,1415,1698.0,20,29.45,12,18,2021-09-28,189,Active
PRD02953,US Polo Jeans 2953,Fashion,Jeans,US Polo,SUP0386,5488,6585.6,20,30.16,0,28,2023-09-14,164,Active
PRD02954,Godrej Table 2954,Furniture,Table,Godrej,SUP0490,16229,20935.41,29,8.98,36,18,2024-08-09,248,Active
PRD02955,Hamleys Board Game 2955,Toys,Board Game,Hamleys,SUP0068,3613,5238.85,45,22.84,36,28,2022-10-14,173,Discontinued
PRD02956,Durian Chair 2956,Furniture,Chair,Durian,SUP0151,77975,93570.0,20,1.53,6,5,2024-02-17,178,Active
PRD02957,Hamleys Board Game 2957,Toys,Board Game,Hamleys,SUP0065,1541,2080.35,35,23.71,36,28,2019-08-16,32,Active
PRD02958,Adidas Gym 2958,Sports,Gym,Adidas,SUP0104,4643,5664.46,22,14.52,0,18,2019-02-04,167,Active
PRD02959,L'Oreal Soap 2959,Beauty,Soap,L'Oreal,SUP0264,126,168.84,34,38.57,36,12,2020-02-22,291,Active
PRD02960,IFB Refrigerator 2960,Home Appliances,Refrigerator,IFB,SUP0244,72752,90940.0,25,32.69,0,28,2023-03-10,191,Active
PRD02961,Levis T-Shirt 2961,Fashion,T-Shirt,Levis,SUP0354,4876,6680.12,37,38.97,36,12,2022-06-29,128,Active
PRD02962,Bosch Washing Machine 2962,Home Appliances,Washing Machine,Bosch,SUP0051,19076,25180.32,32,10.61,0,28,2021-12-03,185,Active
PRD02963,Pearson Business 2963,Books,Business,Pearson,SUP0254,281,401.83,43,15.3,0,18,2020-03-17,28,Active
PRD02964,Samsung Mobile 2964,Electronics,Mobile,Samsung,SUP0082,9187,13045.54,42,21.1,36,5,2020-08-07,78,Active
PRD02965,Nilkamal Wardrobe 2965,Furniture,Wardrobe,Nilkamal,SUP0469,74889,107840.16,44,19.84,0,12,2019-07-21,139,Active
PRD02966,Hasbro Remote Control 2966,Toys,Remote Control,Hasbro,SUP0332,2485,3255.35,31,37.69,12,28,2021-03-04,239,Active
PRD02967,Penguin Children 2967,Books,Children,Penguin,SUP0308,429,622.05,45,29.71,6,18,2019-01-29,129,Active
PRD02968,Nike Football 2968,Sports,Football,Nike,SUP0296,9232,12093.92,31,19.86,12,5,2024-07-05,45,Active
PRD02969,Puma Football 2969,Sports,Football,Puma,SUP0299,3786,5186.82,37,32.81,0,12,2019-11-18,213,Active
PRD02970,Pearson Novel 2970,Books,Novel,Pearson,SUP0202,2343,2905.32,24,21.47,24,18,2021-10-31,153,Active
PRD02971,HarperCollins Academic 2971,Books,Academic,HarperCollins,SUP0421,288,331.2,15,2.61,12,5,2022-07-12,68,Active
PRD02972,Cosco Gym 2972,Sports,Gym,Cosco,SUP0151,6655,8451.85,27,0.27,36,28,2024-09-01,83,Active
PRD02973,Cosco Gym 2973,Sports,Gym,Cosco,SUP0336,3977,5249.64,32,7.2,6,28,2024-03-03,290,Active
PRD02974,Dr Morepen BP Monitor 2974,Healthcare,BP Monitor,Dr Morepen,SUP0244,8753,10853.72,24,30.29,0,28,2024-07-25,39,Active
PRD02975,Cosco Cycling 2975,Sports,Cycling,Cosco,SUP0297,2455,3412.45,39,35.89,6,18,2021-04-30,230,Active
PRD02976,Adidas Badminton 2976,Sports,Badminton,Adidas,SUP0325,4153,5481.96,32,25.89,0,28,2022-10-06,116,Active
PRD02977,Durian Table 2977,Furniture,Table,Durian,SUP0217,52570,63084.0,20,22.43,24,28,2023-11-16,279,Active
PRD02978,Nestle Snacks 2978,Grocery,Snacks,Nestle,SUP0479,557,746.38,34,18.9,36,18,2021-01-26,94,Active
PRD02979,Amul Spices 2979,Grocery,Spices,Amul,SUP0379,1269,1713.15,35,30.64,24,18,2019-02-03,288,Active
PRD02980,Accu-Chek Thermometer 2980,Healthcare,Thermometer,Accu-Chek,SUP0157,2892,3325.8,15,37.51,36,18,2022-06-14,42,Active
PRD02981,Omron BP Monitor 2981,Healthcare,BP Monitor,Omron,SUP0245,14385,16686.6,16,28.15,6,18,2024-11-07,143,Active
PRD02982,Mamaearth Cream 2982,Beauty,Cream,Mamaearth,SUP0021,1482,1822.86,23,2.03,6,5,2024-02-28,111,Active
PRD02983,Adidas Gym 2983,Sports,Gym,Adidas,SUP0390,7722,10270.26,33,8.39,36,12,2022-01-25,183,Active
PRD02984,Nike Cycling 2984,Sports,Cycling,Nike,SUP0445,3833,5212.88,36,24.08,12,12,2021-12-21,51,Active
PRD02985,Himalaya BP Monitor 2985,Healthcare,BP Monitor,Himalaya,SUP0101,1573,2249.39,43,11.81,36,28,2023-08-23,63,Active
PRD02986,Nike Cricket 2986,Sports,Cricket,Nike,SUP0234,11065,13720.6,24,4.15,6,12,2021-10-20,215,Active
PRD02987,Aashirvaad Rice 2987,Grocery,Rice,Aashirvaad,SUP0478,1675,2010.0,20,30.37,24,28,2021-11-19,245,Active
PRD02988,Boat TV 2988,Electronics,TV,Boat,SUP0224,22680,29484.0,30,37.23,24,5,2021-11-20,99,Active
PRD02989,Dettol First Aid 2989,Healthcare,First Aid,Dettol,SUP0476,5208,7343.28,41,33.07,24,18,2021-11-14,161,Active
PRD02990,Durian Bed 2990,Furniture,Bed,Durian,SUP0230,12537,15671.25,25,21.0,12,28,2021-03-12,188,Active
PRD02991,Boat Headphones 2991,Electronics,Headphones,Boat,SUP0439,105522,123460.74,17,15.48,6,18,2020-02-19,101,Active
PRD02992,Nivea Soap 2992,Beauty,Soap,Nivea,SUP0449,1020,1387.2,36,11.67,12,18,2023-02-27,157,Active
PRD02993,Mattel Remote Control 2993,Toys,Remote Control,Mattel,SUP0500,10300,12360.0,20,31.32,12,5,2024-08-05,141,Active
PRD02994,Havells Microwave 2994,Home Appliances,Microwave,Havells,SUP0321,16304,23640.8,45,27.73,36,5,2019-01-29,112,Active
PRD02995,Pearson Novel 2995,Books,Novel,Pearson,SUP0026,2388,2770.08,16,12.98,6,18,2020-12-30,265,Active
PRD02996,Pearson Academic 2996,Books,Academic,Pearson,SUP0194,2296,3053.68,33,11.14,36,18,2020-07-09,242,Active
PRD02997,Puma T-Shirt 2997,Fashion,T-Shirt,Puma,SUP0044,639,805.14,26,13.4,36,5,2022-10-30,204,Active
PRD02998,Boat TV 2998,Electronics,TV,Boat,SUP0192,59743,72886.46,22,10.07,24,18,2020-05-21,198,Active
PRD02999,Boat Mobile 2999,Electronics,Mobile,Boat,SUP0144,35262,46545.84,32,36.75,36,28,2020-01-19,48,Active
PRD03000,Amul Spices 3000,Grocery,Spices,Amul,SUP0456,2168,3100.24,43,11.85,24,18,2024-02-29,225,Active
PRD03001,Amul Rice 3001,Grocery,Rice,Amul,SUP0231,1152,1463.04,27,0.34,6,18,2024-08-15,153,Active
PRD03002,Amul Rice 3002,Grocery,Rice,Amul,SUP0301,1862,2550.94,37,29.42,6,18,2020-04-11,39,Active
PRD03003,Samsung Laptop 3003,Electronics,Laptop,Samsung,SUP0203,51825,74628.0,44,29.07,6,5,2020-04-02,252,Active
PRD03004,Yonex Cricket 3004,Sports,Cricket,Yonex,SUP0142,6030,7175.7,19,35.56,36,28,2022-03-30,22,Active
PRD03005,Dove Soap 3005,Beauty,Soap,Dove,SUP0035,706,889.56,26,1.81,12,12,2019-12-06,298,Active
PRD03006,Hamleys Remote Control 3006,Toys,Remote Control,Hamleys,SUP0251,9607,13449.8,40,3.5,0,5,2022-12-16,120,Active
PRD03007,Allen Solly Shoes 3007,Fashion,Shoes,Allen Solly,SUP0011,4609,6683.05,45,26.31,36,28,2022-11-15,103,Active
PRD03008,Hasbro Puzzle 3008,Toys,Puzzle,Hasbro,SUP0280,2048,2457.6,20,7.35,24,5,2024-01-30,182,Active
PRD03009,Hamleys Educational 3009,Toys,Educational,Hamleys,SUP0457,10183,12830.58,26,15.25,6,18,2022-06-24,245,Active
PRD03010,US Polo Jeans 3010,Fashion,Jeans,US Polo,SUP0368,3449,4242.27,23,36.27,12,28,2019-10-11,63,Active
PRD03011,Bloomsbury Business 3011,Books,Business,Bloomsbury,SUP0007,1932,2492.28,29,38.07,12,28,2024-08-04,264,Active
PRD03012,Dettol Thermometer 3012,Healthcare,Thermometer,Dettol,SUP0089,1369,1793.39,31,14.24,12,18,2021-07-20,124,Active
PRD03013,Hasbro Board Game 3013,Toys,Board Game,Hasbro,SUP0460,3690,4538.7,23,20.39,12,12,2022-01-23,119,Active
PRD03014,Bosch Microwave 3014,Home Appliances,Microwave,Bosch,SUP0231,58518,81925.2,40,4.48,24,5,2024-10-17,185,Active
PRD03015,HarperCollins Biography 3015,Books,Biography,HarperCollins,SUP0461,357,414.12,16,12.19,0,28,2019-03-05,20,Active
PRD03016,HarperCollins Children 3016,Books,Children,HarperCollins,SUP0157,1791,2220.84,24,2.54,24,12,2022-12-04,246,Active
PRD03017,IFB Mixer 3017,Home Appliances,Mixer,IFB,SUP0446,9875,13331.25,35,30.25,0,5,2019-10-05,50,Active
PRD03018,Lego Educational 3018,Toys,Educational,Lego,SUP0362,3847,5385.8,40,5.75,0,12,2024-10-28,81,Active
PRD03019,Durian Bed 3019,Furniture,Bed,Durian,SUP0092,65227,86099.64,32,26.54,36,28,2023-12-26,197,Active
PRD03020,Whirlpool Mixer 3020,Home Appliances,Mixer,Whirlpool,SUP0102,20169,23597.73,17,9.07,0,18,2019-03-27,215,Active
PRD03021,Lakme Soap 3021,Beauty,Soap,Lakme,SUP0132,1771,2302.3,30,31.35,36,5,2023-08-28,255,Active
PRD03022,HP TV 3022,Electronics,TV,HP,SUP0392,97686,121130.64,24,38.71,24,18,2021-01-20,186,Active
PRD03023,Samsung TV 3023,Electronics,TV,Samsung,SUP0336,119654,153157.12,28,9.82,6,5,2022-10-25,216,Active
PRD03024,Dr Morepen Supplements 3024,Healthcare,Supplements,Dr Morepen,SUP0202,3725,5066.0,36,36.98,24,12,2021-08-25,141,Active
PRD03025,Mamaearth Shampoo 3025,Beauty,Shampoo,Mamaearth,SUP0435,2127,2701.29,27,10.88,24,28,2022-01-04,299,Active
PRD03026,Dove Face Wash 3026,Beauty,Face Wash,Dove,SUP0350,569,677.11,19,17.24,12,5,2021-03-19,254,Active
PRD03027,Hasbro Board Game 3027,Toys,Board Game,Hasbro,SUP0035,6376,7332.4,15,22.44,6,18,2023-07-20,213,Active
PRD03028,Nike Jacket 3028,Fashion,Jacket,Nike,SUP0280,3257,3875.83,19,8.04,36,12,2023-01-28,77,Active
PRD03029,Havells Mixer 3029,Home Appliances,Mixer,Havells,SUP0121,17130,24495.9,43,35.59,36,5,2023-05-24,228,Active
PRD03030,Fortune Snacks 3030,Grocery,Snacks,Fortune,SUP0061,1067,1312.41,23,30.52,6,12,2020-10-02,20,Active
PRD03031,Puma T-Shirt 3031,Fashion,T-Shirt,Puma,SUP0193,5691,7739.76,36,25.44,0,28,2024-04-04,62,Active
PRD03032,HP Headphones 3032,Electronics,Headphones,HP,SUP0209,101992,136669.28,34,13.66,36,28,2019-12-23,93,Active
PRD03033,Penguin Academic 3033,Books,Academic,Penguin,SUP0241,925,1128.5,22,8.25,0,18,2024-09-28,115,Active
PRD03034,Nivea Face Wash 3034,Beauty,Face Wash,Nivea,SUP0450,806,1055.86,31,27.59,36,5,2024-01-27,262,Active
PRD03035,Cosco Cricket 3035,Sports,Cricket,Cosco,SUP0122,12729,17693.31,39,29.62,24,5,2021-03-05,150,Active
PRD03036,Samsung TV 3036,Electronics,TV,Samsung,SUP0463,93824,107897.6,15,26.04,12,18,2024-12-03,55,Active
PRD03037,LG Mixer 3037,Home Appliances,Mixer,LG,SUP0025,11020,13885.2,26,3.87,6,5,2022-04-18,183,Active
PRD03038,Durian Sofa 3038,Furniture,Sofa,Durian,SUP0132,36122,45874.94,27,35.82,36,5,2023-02-16,67,Active
PRD03039,Durian Bed 3039,Furniture,Bed,Durian,SUP0147,73603,103780.23,41,23.81,6,28,2021-08-21,244,Active
PRD03040,Allen Solly Shoes 3040,Fashion,Shoes,Allen Solly,SUP0140,4420,5480.8,24,23.01,36,12,2022-03-05,133,Active
PRD03041,Funskool Puzzle 3041,Toys,Puzzle,Funskool,SUP0476,7631,10607.09,39,1.23,12,18,2020-12-22,179,Active
PRD03042,Adidas Cricket 3042,Sports,Cricket,Adidas,SUP0384,852,1099.08,29,12.28,6,28,2019-03-10,91,Active
PRD03043,Lakme Shampoo 3043,Beauty,Shampoo,Lakme,SUP0004,754,1063.14,41,32.67,24,5,2024-09-01,56,Active
PRD03044,Dettol BP Monitor 3044,Healthcare,BP Monitor,Dettol,SUP0032,1081,1459.35,35,16.5,12,18,2019-04-16,294,Active
PRD03045,Adidas Football 3045,Sports,Football,Adidas,SUP0261,9754,11607.26,19,36.7,24,28,2023-07-31,31,Active
PRD03046,Lakme Cream 3046,Beauty,Cream,Lakme,SUP0201,104,144.56,39,34.7,12,12,2021-10-08,291,Active
PRD03047,Samsung Smartwatch 3047,Electronics,Smartwatch,Samsung,SUP0448,114174,154134.9,35,8.75,36,18,2021-03-07,43,Active
PRD03048,Nike Jeans 3048,Fashion,Jeans,Nike,SUP0465,5027,5831.32,16,28.34,24,28,2021-11-14,110,Active
PRD03049,Nike Cricket 3049,Sports,Cricket,Nike,SUP0260,6438,7918.74,23,23.06,0,12,2024-02-08,142,Active
PRD03050,Nivea Serum 3050,Beauty,Serum,Nivea,SUP0236,222,261.96,18,40.0,12,18,2024-10-30,297,Active
PRD03051,Pearson Novel 3051,Books,Novel,Pearson,SUP0410,2123,2717.44,28,39.99,12,18,2023-03-27,212,Active
PRD03052,Whirlpool Microwave 3052,Home Appliances,Microwave,Whirlpool,SUP0066,19169,23386.18,22,13.86,0,5,2023-02-17,36,Active
PRD03053,Nivea Face Wash 3053,Beauty,Face Wash,Nivea,SUP0119,2562,3330.6,30,33.95,0,18,2019-10-27,41,Active
PRD03054,Aashirvaad Snacks 3054,Grocery,Snacks,Aashirvaad,SUP0135,845,1191.45,41,13.29,12,18,2019-08-22,111,Active
PRD03055,Dettol First Aid 3055,Healthcare,First Aid,Dettol,SUP0374,7408,10074.88,36,28.48,36,5,2021-08-14,40,Active
PRD03056,Mattel Action Figure 3056,Toys,Action Figure,Mattel,SUP0345,11270,16228.8,44,36.33,0,5,2019-01-07,181,Active
PRD03057,Samsung Mobile 3057,Electronics,Mobile,Samsung,SUP0167,64166,89190.74,39,4.22,6,18,2024-04-29,242,Active
PRD03058,Cosco Badminton 3058,Sports,Badminton,Cosco,SUP0004,7418,8827.42,19,15.8,6,12,2022-01-12,27,Active
PRD03059,Mattel Puzzle 3059,Toys,Puzzle,Mattel,SUP0270,7550,10947.5,45,19.34,0,18,2022-11-18,114,Discontinued
PRD03060,Lego Puzzle 3060,Toys,Puzzle,Lego,SUP0316,10786,14237.52,32,8.03,0,12,2021-06-26,24,Active
PRD03061,IKEA Wardrobe 3061,Furniture,Wardrobe,IKEA,SUP0399,65641,92553.81,41,34.99,24,28,2020-12-23,250,Active
PRD03062,Durian Bed 3062,Furniture,Bed,Durian,SUP0318,80163,92187.45,15,14.14,0,12,2019-01-24,289,Active
PRD03063,Mamaearth Cream 3063,Beauty,Cream,Mamaearth,SUP0339,543,673.32,24,14.64,0,12,2019-04-06,163,Active
PRD03064,US Polo Jacket 3064,Fashion,Jacket,US Polo,SUP0046,489,572.13,17,28.37,24,28,2020-12-30,150,Discontinued
PRD03065,Omron BP Monitor 3065,Healthcare,BP Monitor,Omron,SUP0188,8079,10906.65,35,13.05,36,5,2019-04-07,157,Active
PRD03066,LG AC 3066,Home Appliances,AC,LG,SUP0309,55958,74424.14,33,9.66,12,12,2020-09-06,56,Active
